company_id,move_id,move_type,name,ref,payment_reference,src_state,aeat_send_error
1,4030,in_invoice,S/FRA/2022/0186,903,"",sent,""
1,4031,in_invoice,S/FRA/2022/0135,5705,"",sent,""
1,4032,in_invoice,S/FRA/2022/0136,210007783,"",sent,""
1,4033,in_invoice,S/FRA/2022/0154,210007982,"",sent,""
1,4036,in_invoice,S/FRA/2022/0163,I19-01/000035,"",sent,""
1,4037,in_invoice,S/FRA/2022/0146,IT57-02/000030,"",sent,""
1,4038,in_invoice,S/FRA/2022/0138,I157-01/000044,"",sent,""
1,4039,in_invoice,S/FRA/2022/0141,00001TB166619,"",sent,""
1,4040,in_invoice,S/FRA/2022/0153,00001TB166935,"",sent,""
1,4041,in_invoice,S/FRA/2022/0148,00001TB166788,"",sent,""
1,4042,in_invoice,S/FRA/2022/0143,21/1/415,"",sent,""
1,4043,in_invoice,S/FRA/2022/0156,L9550/499,"",sent,""
1,4044,in_invoice,S/FRA/2022/0157,150-2021,"",sent,""
1,4045,in_invoice,S/FRA/2022/0159,I830-02/000080,"",sent,""
1,4046,in_invoice,S/FRA/2022/0162,117-21,"",sent,""
1,4047,in_invoice,S/FRA/2022/0161,AJ1T 306556,"",sent,""
1,4048,in_invoice,S/FRA/2022/0164,2021-000027,"",sent,""
1,4049,in_invoice,S/FRA/2022/0166,2021/015200/00000023,"",sent,""
1,4051,in_invoice,S/FRA/2022/0167,1378-2021,"",sent,""
1,4053,in_invoice,S/FRA/2022/0129,F210905935,"",sent,""
1,4054,in_invoice,S/FRA/2022/0114,F210900799,"",sent,""
1,4055,in_invoice,S/FRA/2022/0142,0070/01/2021/0000032,"",sent,""
1,4056,in_invoice,S/FRA/2022/0211,4/2022,"",sent,""
1,4057,in_invoice,S/FRA/2022/0240,1/2022,"",sent,""
1,4058,in_invoice,S/FRA/2022/0241,2/2022,"",sent,""
1,4059,in_invoice,S/FRA/2022/0224,01/22,"",sent,""
1,4060,in_invoice,S/FRA/2022/0212,1/22,"",sent,""
1,4061,in_invoice,S/FRA/2022/0193,06/2022,"",sent,""
1,4062,in_invoice,S/FRA/2022/0210,76/22,"",sent,""
1,4063,in_invoice,S/FRA/2022/0214,5,"",sent,""
1,4064,in_invoice,S/FRA/2022/0215,6,"",sent,""
1,4065,in_invoice,S/FRA/2022/0203,2/FE,"",sent,""
1,4067,in_invoice,S/FRA/2022/0225,1/2022,"",sent,""
1,23562,in_invoice,S/FRA/2025/0220,000059,"",sent,""
1,4070,in_invoice,S/FRA/2022/0209,A/22-0028,"",sent,""
1,4071,in_invoice,S/FRA/2022/0223,1,"",sent,""
1,4072,in_invoice,S/FRA/2022/0171,OE/2022/M0145,"",sent,""
1,4073,in_invoice,S/FRA/2022/0226,22/01,"",sent,""
1,4074,in_invoice,S/FRA/2022/0208,22-0011,"",sent,""
1,4076,in_invoice,S/FRA/2022/0152,FRO2021098279,"",sent,""
1,4078,in_invoice,S/FRA/2022/0206,22-0010,"",sent,""
1,4079,in_invoice,S/FRA/2022/0207,22-0009,"",sent,""
1,4082,in_invoice,S/FRA/2022/0216,2,"",sent,""
1,4083,in_invoice,S/FRA/2022/0187,VF22-02-0138,"",sent,""
1,4084,in_invoice,S/FRA/2022/0174,1/2022,"",sent,""
1,4085,in_invoice,S/FRA/2022/0175,2022-43,"",sent,""
1,4086,in_invoice,S/FRA/2022/0104,FRO20211716236,"",sent,""
1,4087,in_invoice,S/FRA/2022/0102,FRO20211482127,"",sent,""
1,4088,in_invoice,S/FRA/2022/0095,FRO20211243364,"",sent,""
1,4089,in_invoice,S/FRA/2022/0248,330001020210518000341,"",sent,""
1,4091,in_invoice,S/FRA/2022/0090,FRO20210265132,"",sent,""
1,4092,in_invoice,S/FRA/2022/0091,FRO20210509444,"",sent,""
1,4093,in_invoice,S/FRA/2022/0093,FRO20211009227,"",sent,""
1,4094,in_invoice,S/FRA/2022/0092,FRO20210774585,"",sent,""
1,4095,in_invoice,S/FRA/2022/0217,40,"",sent,""
1,4096,in_invoice,S/FRA/2022/0218,41,"",sent,""
1,4097,in_invoice,S/FRA/2022/0243,1,"",sent,""
1,4098,in_invoice,S/FRA/2022/0244,2,"",sent,""
1,4114,in_invoice,S/FRA/2022/0227,F220111408,"",sent,""
1,4115,in_invoice,S/FRA/2022/0213,312-KF22-2157,"",sent,""
1,4116,in_invoice,S/FRA/2022/0189,A10016769024-0222,"",sent,""
1,4121,in_invoice,S/FRA/2022/0229,001D000453,"",sent,""
1,23187,in_invoice,S/FRA/2025/0117,000020,"",sent,""
1,4259,in_invoice,S/FRA/2022/0231,FD22-10361,"",sent,""
1,4260,in_invoice,S/FRA/2022/0230,FA 220413,"",sent,""
1,4261,in_invoice,S/FRA/2022/0416,03/2022/03,"",sent,""
1,4262,in_invoice,S/FRA/2022/0232,2022 A 0000045,"",sent,""
1,4266,in_invoice,S/FRA/2022/0234,A2201223,"",sent,""
1,20209,in_invoice,S/FRA/2024/0665,2024/038,"",sent,""
1,4276,in_invoice,S/FRA/2022/0419,VF22-03-0089,"",sent,""
1,4277,in_invoice,S/FRA/2022/0233,209-2022,"",sent,""
1,20320,in_invoice,S/FRA/2024/0619,3231,"",sent,""
1,4278,in_invoice,S/FRA/2022/0420,1 000018,"",sent,""
1,4521,in_invoice,S/FRA/2022/0423,90/2020,"",sent,""
1,4626,in_invoice,S/FRA/2022/0202,B/000002/22,"",sent,""
1,4627,in_invoice,S/FRA/2022/0245,028/2022,"",sent,""
1,4628,in_invoice,S/FRA/2022/0246,OO/2022/001,"",sent,""
1,4629,in_invoice,S/FRA/2022/0247,OO/2022/002,"",sent,""
1,4670,in_invoice,S/FRA/2022/0413,001D000454,"",sent,""
1,4740,in_invoice,S/FRA/2022/0414,001G000620,"",sent,""
1,229,in_invoice,S/FRA/2021/0130,75/03804662,"",not_sent,""
1,4743,in_invoice,S/FRA/2022/0415,487/F,"",sent,""
1,4814,in_invoice,S/FRA/2022/0280,0861,"",sent,""
1,4818,in_invoice,S/FRA/2022/0295,FAC-1103,"",sent,""
1,4833,in_invoice,S/FRA/2022/0286,FAC-1102,"",sent,""
1,4834,in_invoice,S/FRA/2022/0274,A9500/74286,"",sent,""
1,5864,in_invoice,S/FRA/2022/0412,2022-99,"",sent,""
1,5882,in_invoice,S/FRA/2022/0422,312-KF22-3725,"",sent,""
1,5883,in_invoice,S/FRA/2022/0421,A10016850723-0322,"",sent,""
1,6041,in_invoice,S/FRA/2022/0428,35/2022,"",sent,""
1,6042,in_invoice,S/FRA/2022/0430,158,"",sent,""
1,6366,in_invoice,S/FRA/2022/0429,OVIE-220075,"",sent,""
1,6405,in_invoice,S/FRA/2022/0426,2022/17570,"",sent,""
1,6412,in_invoice,S/FRA/2022/0431,M220062281,"",sent,""
1,6416,in_invoice,S/FRA/2022/0432,Q220015347,"",sent,""
1,6421,in_invoice,S/FRA/2022/0433,T/482/2022,"",sent,""
1,6467,in_invoice,S/FRA/2022/0436,12/2022,"",sent,""
1,6468,in_invoice,S/FRA/2022/0435,13/2022,"",sent,""
1,6469,in_invoice,S/FRA/2022/0450,FRO20220734093,"",sent,""
1,6470,in_invoice,S/FRA/2022/0449,365-2022,"",sent,""
1,6493,in_invoice,S/FRA/2022/0437,FD22-15524,"",sent,""
1,6495,in_invoice,S/FRA/2022/0447,A2202433,"",sent,""
1,6497,in_invoice,S/FRA/2022/0467,03/2022/04,"",sent,""
1,6498,in_invoice,S/FRA/2022/0457,VF22-04-0085,"",sent,""
1,6499,in_invoice,S/FRA/2022/0444,VF22-03-0935,"",sent,""
1,6500,in_invoice,S/FRA/2022/0434,18742201P0070826,"",sent,""
1,6501,in_invoice,S/FRA/2022/0456,F20220400,"",sent,""
1,6518,in_invoice,S/FRA/2022/0443,VF22-03-1031,"",sent,""
1,22014,in_invoice,S/FRA/2024/0987,00005,"",sent,""
1,6620,in_invoice,S/FRA/2022/0441,948/F,"",sent,""
1,6621,in_invoice,S/FRA/2022/0439,001D000497,"",sent,""
1,6622,in_invoice,S/FRA/2022/0438,001D000496,"",sent,""
1,6623,in_invoice,S/FRA/2022/0446,001G000666,"",sent,""
1,6624,in_invoice,S/FRA/2022/0445,2022-145,"",sent,""
1,6625,in_invoice,S/FRA/2022/0451,OO/2022/003,"",sent,""
1,6626,in_invoice,S/FRA/2022/0452,OO/2022/004,"",sent,""
1,6627,in_invoice,S/FRA/2022/0453,057/2022,"",sent,""
1,6629,in_invoice,S/FRA/2022/0458,A10016932262-0422,"",sent,""
1,6630,in_invoice,S/FRA/2022/0459,312-KF22-5225,"",sent,""
1,23310,in_invoice,S/FRA/2025/0139,000018,"",sent,""
1,6633,in_invoice,S/FRA/2022/0455,1 000037,"",sent,""
1,6634,in_invoice,S/FRA/2022/0470,A220110584,"",sent,""
1,11659,in_invoice,S/FRA/2023/0339,AL 23000344,"",sent,""
1,6637,in_invoice,S/FRA/2022/0468,83107,"",sent,""
1,6639,in_invoice,S/FRA/2022/0474,FRO20220942991,"",sent,""
1,6640,in_invoice,S/FRA/2022/0471,001G000700,"",sent,""
1,6641,in_invoice,S/FRA/2022/0472,001D000510,"",sent,""
1,6642,in_invoice,S/FRA/2022/0475,1408/F,"",sent,""
1,14357,in_invoice,S/FRA/2023/0750,1NSN230500294809,"",not_sent,3000 | Factura duplicada
1,6645,in_invoice,S/FRA/2022/0476,504-2022,"",sent,""
1,6653,in_invoice,S/FRA/2022/0473,002590-22,"",sent,""
1,6655,in_invoice,S/FRA/2022/0461,1,"",sent,""
1,6656,in_invoice,S/FRA/2022/0478,079/2022,"",sent,""
1,6660,in_invoice,S/FRA/2022/0482,A2202969,"",sent,""
1,6661,in_invoice,S/FRA/2022/0481,5/2022,"",sent,""
1,6668,in_invoice,S/FRA/2022/0491,T/820/2022,"",sent,""
1,6671,in_invoice,S/FRA/2022/0493,22/22,"",sent,""
1,6682,in_invoice,S/FRA/2022/0494,101/2022,"",sent,""
1,6711,in_invoice,S/FRA/2022/0499,39/22,"",sent,""
1,6717,in_invoice,S/FRA/2022/0506,A2203776,"",sent,""
1,6718,in_invoice,S/FRA/2022/0507,695-2022,"",sent,""
1,6719,in_invoice,S/FRA/2022/0508,FRO20221169571,"",sent,""
1,6720,in_invoice,S/FRA/2022/0497,FD22-26936,"",sent,""
1,6722,in_invoice,S/FRA/2022/0498,18742201P0122943,"",sent,""
1,6723,in_invoice,S/FRA/2022/0510,1872,"",sent,""
1,6724,in_invoice,S/FRA/2022/0500,001G000731,"",sent,""
1,6725,in_invoice,S/FRA/2022/0509,001D000535,"",sent,""
1,6726,in_invoice,S/FRA/2022/0512,A-03/2022,"",sent,""
1,6727,in_invoice,S/FRA/2022/0518,2022/AES008769,"",sent,""
1,6728,in_invoice,S/FRA/2022/0520,122003159,"",sent,""
1,6729,in_invoice,S/FRA/2022/0516,122003058,"",sent,""
1,6730,in_invoice,S/FRA/2022/0515,2370005537,"",sent,""
1,6734,in_invoice,S/FRA/2022/0571,5/2022,"",sent,""
1,6737,in_invoice,S/FRA/2022/0519,FVR-220008,"",sent,""
1,6738,in_invoice,S/FRA/2022/0513,2022-006,"",sent,""
1,6739,in_invoice,S/FRA/2022/0578,1,"",sent,""
1,6740,in_invoice,S/FRA/2022/0579,2,"",sent,""
1,6741,in_invoice,S/FRA/2022/0576,004/2022,"",sent,""
1,6742,in_invoice,S/FRA/2022/0577,005/2022,"",sent,""
1,6743,in_invoice,S/FRA/2022/0522,555,"",sent,""
1,6745,in_invoice,S/FRA/2022/0566,21/2022,"",sent,""
1,6746,in_invoice,S/FRA/2022/0567,19/2022,"",sent,""
1,6747,in_invoice,S/FRA/2022/0573,22-07-00014,"",sent,""
1,6749,in_invoice,S/FRA/2022/0517,84408,"",sent,""
1,6752,in_invoice,S/FRA/2022/0581,022034,"",sent,""
1,6753,in_invoice,S/FRA/2022/0523,3690,"",sent,""
1,6774,in_invoice,S/FRA/2022/0524,127/2022,"",sent,""
1,22741,in_invoice,S/FRA/2025/0052,2025_4,"",sent,""
1,6879,in_invoice,S/FRA/2022/0539,Q220038841,"",sent,""
1,6850,in_invoice,S/FRA/2022/0535,03/2022/06,"",sent,""
1,197,in_invoice,S/FRA/2021/0133,3.448/F,"",not_sent,""
1,194,in_invoice,S/FRA/2021/0153,3.822/F,"",not_sent,""
1,6851,in_invoice,S/FRA/2022/0575,09/2022/07,"",sent,""
1,6852,in_invoice,S/FRA/2022/0568,03/2022/07,"",sent,""
1,6853,in_invoice,S/FRA/2022/0551,FRO20221392247,"",sent,""
1,6854,in_invoice,S/FRA/2022/0574,FD22-35132,"",sent,""
1,6855,in_invoice,S/FRA/2022/0527,A10017012978-0522,"",sent,""
1,6856,in_invoice,S/FRA/2022/0536,A10017093023-0622,"",sent,""
1,6857,in_invoice,S/FRA/2022/0528,312-KF22-6829,"",sent,""
1,6858,in_invoice,S/FRA/2022/0540,312-KF22-8303,"",sent,""
1,6859,in_invoice,S/FRA/2022/0545,A2204646,"",sent,""
1,6860,in_invoice,S/FRA/2022/0533,VF22-06-0096,"",sent,""
1,6861,in_invoice,S/FRA/2022/0565,VF22-07-0081,"",sent,""
1,6863,in_invoice,S/FRA/2022/0542,22-0032,"",sent,""
1,6864,in_invoice,S/FRA/2022/0547,FA 221426,"",sent,""
1,6876,in_invoice,S/FRA/2022/0541,J220098020,"",sent,""
1,6877,in_invoice,S/FRA/2022/0529,Y220011928,"",sent,""
1,6878,in_invoice,S/FRA/2022/0546,2355/F,"",sent,""
1,16225,in_invoice,S/FRA/2023/1158,AL 23000465,"",sent,""
1,6880,in_invoice,S/FRA/2022/0538,T/1011/2022,"",sent,""
1,6881,in_invoice,S/FRA/2022/0537,T/1013/2022,"",sent,""
1,6882,in_invoice,S/FRA/2022/0569,A10017172984-0722,"",sent,""
1,6883,in_invoice,S/FRA/2022/0582,312-KF22-9911,"",sent,""
1,6884,in_invoice,S/FRA/2022/0564,2022-334,"",sent,""
1,6885,in_invoice,S/FRA/2022/0560,20/2022,"",sent,""
1,6886,in_invoice,S/FRA/2022/0561,18/2022,"",sent,""
1,6887,in_invoice,S/FRA/2022/0558,19/2022,"",sent,""
1,6888,in_invoice,S/FRA/2022/0559,16/2021,"",sent,""
1,6889,in_invoice,S/FRA/2022/0557,17/2022,"",sent,""
1,21920,in_invoice,S/FRA/2024/0971,2024 A 0000244,"",sent,""
1,6891,in_invoice,S/FRA/2022/0580,22/290,"",sent,""
1,6892,in_invoice,S/FRA/2022/0585,022039,"",sent,""
1,6893,in_invoice,S/FRA/2022/0587,G 108-22,"",sent,""
1,6896,in_invoice,S/FRA/2022/0583,2042-22,"",sent,""
1,6897,in_invoice,S/FRA/2022/0586,98209,"",sent,""
1,6902,in_invoice,S/FRA/2022/0562,122003237,"",sent,""
1,6903,in_invoice,S/FRA/2022/0563,122003339,"",sent,""
1,6904,in_invoice,S/FRA/2022/0642,01/2022,"",sent,""
1,6905,in_invoice,S/FRA/2022/0602,000267,"",sent,""
1,6907,in_invoice,S/FRA/2022/0619,6/2022,"",sent,""
1,6942,in_invoice,S/FRA/2022/0616,VF22-08-0076,"",sent,""
1,6945,in_invoice,S/FRA/2022/0601,A2205421,"",sent,""
1,7025,in_invoice,S/FRA/2022/0613,22248,"",sent,""
1,7038,in_invoice,S/FRA/2022/0622,4200123456,"",sent,""
1,7055,in_invoice,S/FRA/2022/0599,2022-001,"",sent,""
1,7665,in_invoice,S/FRA/2022/0611,2865/F,"",sent,""
1,7687,in_invoice,S/FRA/2022/0595,3344A,"",sent,""
1,7688,in_invoice,S/FRA/2022/0620,122004018,"",sent,""
1,7690,in_invoice,S/FRA/2022/0594,022041,"",sent,""
1,7691,in_invoice,S/FRA/2022/0593,FD22-39399,"",sent,""
1,7692,in_invoice,S/FRA/2022/0621,2022 A 0000145,"",sent,""
1,7695,in_invoice,S/FRA/2022/0591,22202,"",sent,""
1,7698,in_invoice,S/FRA/2022/0614,03/2022/08,"",sent,""
1,7700,in_invoice,S/FRA/2022/0588,18742201P0176729,"",sent,""
1,7704,in_invoice,S/FRA/2022/0604,138/2022,"",sent,""
1,7705,in_invoice,S/FRA/2022/0605,OO/2022/008,"",sent,""
1,7707,in_invoice,S/FRA/2022/0627,4/2022,"",sent,""
1,7708,in_invoice,S/FRA/2022/0607,20220374,"",sent,""
1,7709,in_invoice,S/FRA/2022/0617,2/2022,"",sent,""
1,16226,in_invoice,S/FRA/2023/1159,AL 23000550,"",sent,""
1,7712,in_invoice,S/FRA/2022/0608,A16,"",sent,""
1,7716,in_invoice,S/FRA/2022/0630,2/2022,"",sent,""
1,7717,in_invoice,S/FRA/2022/0634,20220200,"",sent_modified,3002 | No existe el Registro
1,7718,in_invoice,S/FRA/2022/0635,3968,"",sent,""
1,7719,in_invoice,S/FRA/2022/0633,A/377,"",sent,""
1,7721,in_invoice,S/FRA/2022/0623,170/2022,"",sent,""
1,7722,in_invoice,S/FRA/2022/0625,090-A22-002258,"",sent,""
1,7723,in_invoice,S/FRA/2022/0624,01,"",sent,""
1,7724,in_invoice,S/FRA/2022/0612,FA 221628,"",sent,""
1,7725,in_invoice,S/FRA/2022/0658,3122/F,"",sent,""
1,7728,in_invoice,S/FRA/2022/0650,55,"",sent,""
1,7736,in_invoice,S/FRA/2022/0703,3.212/F,"",sent,""
1,7738,in_invoice,S/FRA/2022/0707,03/2022/09,"",sent,""
1,7744,in_invoice,S/FRA/2022/0709,FO2/1508,"",sent,""
1,7745,in_invoice,S/FRA/2022/0637,09/2022,"",sent,""
1,7748,in_invoice,S/FRA/2022/0711,VF22-08-0811,"",sent,""
1,7749,in_invoice,S/FRA/2022/0697,FD22-46169,"",sent,""
1,7750,in_invoice,S/FRA/2022/0698,FD22-46170,"",sent,""
1,7751,in_invoice,S/FRA/2022/0695,FD22-43563,"",sent,""
1,7752,in_invoice,S/FRA/2022/0712,FRO20221756552,"",sent,""
1,7753,in_invoice,S/FRA/2022/0714,1129-2022,"",sent,""
1,7754,in_invoice,S/FRA/2022/0638,MTA2201384,"",sent,""
1,7755,in_invoice,S/FRA/2022/0645,56,"",sent,""
1,7756,in_invoice,S/FRA/2022/0713,9220515086,"",sent,""
1,7765,in_invoice,S/FRA/2022/0641,0202/22,"",sent,""
1,7766,in_invoice,S/FRA/2022/0706,4.209A,"",sent,""
1,7767,in_invoice,S/FRA/2022/0629,122004344,"",sent,""
1,7768,in_invoice,S/FRA/2022/0610,2022-364,"",sent,""
1,7769,in_invoice,S/FRA/2022/0685,F220012,"",sent,""
1,7770,in_invoice,S/FRA/2022/0643,000065,"",sent,""
1,7771,in_invoice,S/FRA/2022/0657,A/358,"",sent,""
1,7775,in_invoice,S/FRA/2022/0680,000071,"",sent,""
1,7776,in_invoice,S/FRA/2022/0652,062-2022,"",sent,""
1,7779,in_invoice,S/FRA/2022/0609,FO2/1318,"",sent,""
1,7780,in_invoice,S/FRA/2022/0660,05/23,"",sent,""
1,7781,in_invoice,S/FRA/2022/0659,04/23,"",sent,""
1,7783,in_invoice,S/FRA/2022/0639,157/2022,"",sent,""
1,7785,in_invoice,S/FRA/2022/0716,FVR-2200015,"",sent,""
1,7786,in_invoice,S/FRA/2022/0688,45/22,"",sent,""
1,16227,in_invoice,S/FRA/2023/1160,AL 23000637,"",sent,""
1,7788,in_invoice,S/FRA/2022/0719,A22/8480,"",sent,""
1,7790,in_invoice,S/FRA/2022/0681,34/2022,"",sent,""
1,7791,in_invoice,S/FRA/2022/0687,37/22,"",sent,""
1,7792,in_invoice,S/FRA/2022/0678,191/2022,"",sent,""
1,7793,in_invoice,S/FRA/2022/0679,192/2022,"",sent,""
1,7794,in_invoice,S/FRA/2022/0677,194/2022,"",sent,""
1,7796,in_invoice,S/FRA/2022/0649,A7,"",sent,""
1,7797,in_invoice,S/FRA/2022/0654,1/2022,"",sent,""
1,7798,in_invoice,S/FRA/2022/0647,7/2022,"",sent,""
1,7808,in_invoice,S/FRA/2022/0644,004/2022,"",sent,""
1,7809,in_invoice,S/FRA/2022/0671,007/2022,"",sent,""
1,7810,in_invoice,S/FRA/2022/0669,LD 06/22,"",sent,""
1,7814,in_invoice,S/FRA/2022/0675,83/09/22,"",sent_modified,""
1,7815,in_invoice,S/FRA/2022/0670,2022-426,"",sent,""
1,7816,in_invoice,S/FRA/2022/0646,4/2022,"",sent,""
1,7817,in_invoice,S/FRA/2022/0666,5/2022,"",sent,""
1,7818,in_invoice,S/FRA/2022/0672,6/2022,"",sent,""
1,7819,in_invoice,S/FRA/2022/0696,022.037.,"",sent,""
1,7820,in_invoice,S/FRA/2022/0663,0003/2022,"",sent,""
1,7828,in_invoice,S/FRA/2022/0662,5/2022,"",sent,""
1,7829,in_invoice,S/FRA/2022/0674,05/2022,"",sent,""
1,7830,in_invoice,S/FRA/2022/0655,001/22,"",sent,""
1,7862,in_invoice,S/FRA/2022/0656,39,"",sent,""
1,7872,in_invoice,S/FRA/2022/0664,0004/2022,"",sent,""
1,8221,in_invoice,S/FRA/2022/0648,0822,"",sent,""
1,8222,in_invoice,S/FRA/2022/0651,2022105,"",sent,""
1,8223,in_invoice,S/FRA/2022/0665,2022-192,"",sent,""
1,8232,in_invoice,S/FRA/2022/0686,2022-0006,"",sent,""
1,8236,in_invoice,S/FRA/2022/0683,0002/2022,"",sent,""
1,8238,in_invoice,S/FRA/2022/0684,F220013,"",sent,""
1,8242,in_invoice,S/FRA/2022/0689,952,"",sent,""
1,8243,in_invoice,S/FRA/2022/0690,953,"",sent,""
1,8244,in_invoice,S/FRA/2022/0691,954,"",sent,""
1,8245,in_invoice,S/FRA/2022/0692,956,"",sent,""
1,8246,in_invoice,S/FRA/2022/0693,958,"",sent,""
1,8247,in_invoice,S/FRA/2022/0694,961,"",sent,""
1,8248,in_invoice,S/FRA/2022/0789,2022-200,"",sent,""
1,8251,in_invoice,S/FRA/2022/0741,09/23,"",sent,""
1,8253,in_invoice,S/FRA/2022/0723,13/2022,"",sent,""
1,8254,in_invoice,S/FRA/2022/0775,33/2022,"",sent,""
1,8265,in_invoice,S/FRA/2022/0742,A/423,"",sent,""
1,23291,in_invoice,S/FRA/2025/0069,25/ 20,"",sent,""
1,8267,in_invoice,S/FRA/2022/0726,10360/22,"",sent,""
1,8280,in_invoice,S/FRA/2022/0774,VF22-10-0082,"",sent,""
1,8282,in_invoice,S/FRA/2022/0728,0096-2022,"",sent,""
1,8284,in_invoice,S/FRA/2022/0772,03/2022/10,"",sent,""
1,8286,in_invoice,S/FRA/2022/0722,D22 346,"",sent,""
1,8287,in_invoice,S/FRA/2022/0721,85991,"",sent,""
1,8288,in_invoice,S/FRA/2022/0699,FD22-51984,"",sent,""
1,8289,in_invoice,S/FRA/2022/0725,06/2022,"",sent,""
1,8290,in_invoice,S/FRA/2022/0720,002,"",sent,""
1,8291,in_invoice,S/FRA/2022/0724,A8,"",sent,""
1,8293,in_invoice,S/FRA/2022/0821,219,"",sent,""
1,8294,in_invoice,S/FRA/2022/0786,14/22,"",sent,""
1,8295,in_invoice,S/FRA/2022/0785,15/22,"",sent,""
1,8296,in_invoice,S/FRA/2022/0784,105-22,"",sent,""
1,8297,in_invoice,S/FRA/2022/0743,174/2022,"",sent,""
1,8300,in_invoice,S/FRA/2022/0783,06/2022,"",sent,""
1,8301,in_invoice,S/FRA/2022/0771,VP22/8,"",sent,""
1,8302,in_invoice,S/FRA/2022/0744,AF/1639/01,"",sent,""
1,8306,in_invoice,S/FRA/2022/0820,2022 A 0000186,"",sent,""
1,8309,in_invoice,S/FRA/2022/0782,102-22,"",sent,""
1,8419,in_invoice,S/FRA/2022/0780,006/2022,"",sent,""
1,8423,in_invoice,S/FRA/2022/0779,2022-09,"",sent,""
1,8424,in_invoice,S/FRA/2022/0778,2022/20,"",sent,""
1,8425,in_invoice,S/FRA/2022/0768,1328669,"",sent,""
1,8426,in_invoice,S/FRA/2022/0767,10/2022,"",sent,""
1,8427,in_invoice,S/FRA/2022/0766,307,"",sent,""
1,8429,in_invoice,S/FRA/2022/0764,22-0057,"",sent,""
1,8430,in_invoice,S/FRA/2022/0763,22-0058,"",sent,""
1,8431,in_invoice,S/FRA/2022/0762,22-0064,"",sent,""
1,23292,in_invoice,S/FRA/2025/0224,25/ 21,"",sent,""
1,8434,in_invoice,S/FRA/2022/0761,A322556,"",sent,""
1,8435,in_invoice,S/FRA/2022/0760,A2207059,"",sent,""
1,8447,in_invoice,S/FRA/2022/0749,09412600031,"",sent,""
1,8448,in_invoice,S/FRA/2022/0748,09412600027,"",sent,""
1,8449,in_invoice,S/FRA/2022/0747,0078,"",sent,""
1,8451,in_invoice,S/FRA/2022/0746,D22 373,"",sent,""
1,8452,in_invoice,S/FRA/2022/0745,D22 384,"",sent,""
1,8454,in_invoice,S/FRA/2022/0776,002/22,"",sent,""
1,8457,in_invoice,S/FRA/2022/0825,MTA2201660,"",sent,""
1,8480,in_invoice,S/FRA/2022/0867,22,"",sent,""
1,8481,in_invoice,S/FRA/2022/0819,OO01/2022,"",sent,""
1,8482,in_invoice,S/FRA/2022/0818,46/22,"",sent,""
1,8483,in_invoice,S/FRA/2022/0817,122004715,"",sent,""
1,8484,in_invoice,S/FRA/2022/0816,F075-2022,"",sent,""
1,8486,in_invoice,S/FRA/2022/0824,07/23,"",sent,""
1,8487,in_invoice,S/FRA/2022/0815,122004965,"",sent,""
1,8491,in_invoice,S/FRA/2022/0813,FNLC193220003022,"",sent,""
1,8492,in_invoice,S/FRA/2022/0812,D22 392,"",sent,""
1,8493,in_invoice,S/FRA/2022/0811,3/3,"",sent,""
1,8494,in_invoice,S/FRA/2022/0810,0002920,"",sent,""
1,8495,in_invoice,S/FRA/2022/0809,000334,"",sent,""
1,8496,in_invoice,S/FRA/2022/0808,000335,"",sent,""
1,8499,in_invoice,S/FRA/2022/0823,10 2022,"",sent,""
1,8500,in_invoice,S/FRA/2022/0822,P02/2022,"",sent,""
1,8501,in_invoice,S/FRA/2022/0807,A2207517,"",sent,""
1,8503,in_invoice,S/FRA/2022/0806,122004099,"",sent,""
1,8504,in_invoice,S/FRA/2022/0805,122004081,"",sent,""
1,8505,in_invoice,S/FRA/2022/0840,3636/F,"",sent,""
1,22423,in_invoice,S/FRA/2024/1029,A2409221,"",sent,""
1,8508,in_invoice,S/FRA/2022/0802,14,"",sent,""
1,8509,in_invoice,S/FRA/2022/0801,CR-22-10-00038,"",sent,""
1,8510,in_invoice,S/FRA/2022/0800,00008337,"",sent,""
1,8511,in_invoice,S/FRA/2022/0799,LD 09/22,"",sent,""
1,8512,in_invoice,S/FRA/2022/0839,23,"",sent,""
1,8516,in_invoice,S/FRA/2022/0798,A10,"",sent,""
1,8517,in_invoice,S/FRA/2022/0797,LD 07/22,"",sent,""
1,8518,in_invoice,S/FRA/2022/0796,A/22-0265,"",sent,""
1,8519,in_invoice,S/FRA/2022/0795,4/22,"",sent,""
1,15128,in_invoice,S/FRA/2023/0980,000299,"",sent,""
1,8523,in_invoice,S/FRA/2022/0791,AF/1671/01,"",sent_modified,""
1,8524,in_invoice,S/FRA/2022/0792,AF/1672/01,"",sent,""
1,8525,in_invoice,S/FRA/2022/0793,AF/1673/01,"",sent,""
1,8526,in_invoice,S/FRA/2022/0838,0922,"",sent,""
1,8527,in_invoice,S/FRA/2022/0879,2022-00778,"",sent,""
1,8528,in_invoice,S/FRA/2022/0872,30222,"",sent,""
1,8529,in_invoice,S/FRA/2022/0865,0236/22,"",sent,""
