id,company_id,move_type,name,ref,src_state,aeat_send_error
19523,1,out_invoice,C/2024/0009,,sent,"{
    'CSV': 'L66KN2C53U6SCNCY',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19490,1,out_invoice,C/2024/0008,,sent,"{
    'CSV': 'WYK5QKBXB2HSNPUY',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19489,1,out_invoice,C/2024/0007,,sent,"{
    'CSV': 'TNM28WZVGJPSTTTK',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19278,1,out_invoice,C/2024/0006,,sent,"{
    'CSV': 'VY36FCZ37G26TDE6',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19221,1,out_invoice,J/2024/0021,,sent,"{
    'CSV': 'UKPZ44SASPD7UQPB',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19220,1,out_invoice,J/2024/0020,,sent,"{
    'CSV': '4K7HHKXDTJAXCPLH',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19203,1,out_invoice,J/2024/0019,,sent,"{
    'CSV': 'ZYM9F4526E9VPKLB',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19202,1,out_invoice,J/2024/0018,,sent,"{
    'CSV': 'L3FHURTEJRXMZUNU',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19201,1,out_invoice,J/2024/0017,,sent,"{
    'CSV': 'CGQ8G5RGFY4D72HT',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19185,1,out_invoice,J/2024/0015,,sent,"{
    'CSV': '4NEKGL95NUSWWHZ6',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19128,1,out_invoice,J/2024/0014,,sent,"{
    'CSV': 'ZKQ2KKXDB4V4RYQT',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19102,1,out_invoice,J/2024/0013,,sent,"{
    'CSV': 'A56NGK3SHRFHEK89',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19089,1,out_invoice,J/2024/0012,,sent,"{
    'CSV': '256UA956AVQH89ZR',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
18735,1,out_invoice,T/2024/0003,,sent,"{
    'CSV': 'WDDKDSNM57XS92XJ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
18904,1,out_invoice,J/2024/0011,,sent,"{
    'CSV': 'APCCVR39BMH35B2X',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
18777,1,out_invoice,C/2024/0005,,sent,"{
    'CSV': 'JNX9FK29ABUSFRKC',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
18447,1,out_invoice,C/2024/0004,,sent,"{
    'CSV': 'FY2NP7Z3WKRKSDTW',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
18199,1,out_invoice,J/2024/0010,,sent,"{
    'CSV': 'SNZBHGDHXGMB5X9K',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
18210,1,out_invoice,C/2024/0003,,sent_modified,"{
    'CSV': 'HB92ZBQ6PB4BMCAR',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
17472,1,out_invoice,T/2024/0002,,sent,"{
    'CSV': 'EPXGBQT2CF6UNQMP',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
17340,1,out_invoice,J/2024/0009,,sent,"{
    'CSV': 'QSPARGNH6WPHLGVB',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
17184,1,out_invoice,T/2024/0001,,sent,"{
    'CSV': 'CYNEME5QBPVDM36E',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
17306,1,out_invoice,C/2024/0002,,sent,"{
    'CSV': 'FY8FLE5GGNDGB8HE',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
16598,1,out_invoice,C/2024/0001,,sent,"{
    'CSV': 'YURH95Z43Q88GV6R',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
17392,1,out_invoice,A/2024/0006,,not_sent,
17391,1,out_invoice,A/2024/0005,,not_sent,
17390,1,out_invoice,A/2024/0004,,not_sent,
17389,1,out_invoice,A/2024/0003,,not_sent,
17388,1,out_invoice,A/2024/0002,,not_sent,
17387,1,out_invoice,A/2024/0001,,not_sent,
16574,1,out_invoice,J/2024/0008,,sent,"{
    'CSV': 'SZHD35M3XZG62E53',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
16464,1,out_invoice,J/2024/0007,,sent,"{
    'CSV': 'N4XSRWV9G2HLVNL3',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
16408,1,out_invoice,J/2024/0006,,sent,"{
    'CSV': 'PR3HHT5HZWB3P4ZR',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
16404,1,out_invoice,J/2024/0005,,sent,"{
    'CSV': 'VH76ZU9G8ZJ6DJUK',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
16345,1,out_invoice,J/2024/0004,,sent,"{
    'CSV': 'XL6UYDWGFNVDJND9',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
16238,1,out_invoice,J/2024/0003,,sent,"{
    'CSV': 'PRRQ6PRR2VLMQ2TJ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
16189,1,out_invoice,J/2024/0002,,sent,"{
    'CSV': '98KZT9MWLX4K83Q7',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
16062,1,out_invoice,J/2024/0001,,sent,"{
    'CSV': 'WZJCBL6GZLDU66M4',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
15900,1,out_invoice,T/2023/0015,,sent,"{
    'CSV': 'GV724KSVNAM6SS6J',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
15827,1,out_invoice,T/2023/0014,,sent,"{
    'CSV': 'GM934S7RHWQPPAST',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
15850,1,out_invoice,J/2023/0037,,sent,"{
    'CSV': '879LRU7H8JV3WBWN',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
15828,1,out_invoice,J/2023/0036,,sent,"{
    'CSV': 'MBL5N7MTCTFDS29A',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
15355,1,out_invoice,J/2023/0035,,sent,"{
    'CSV': '5P3E6THHQLLJSVXK',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
15290,1,out_invoice,J/2023/0034,,sent,"{
    'CSV': 'HFX52M3Q9HAZLHEC',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
15289,1,out_invoice,J/2023/0033,,sent,"{
    'CSV': 'YB95XMMR3F6PMMPU',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
15189,1,out_invoice,J/2023/0032,,sent,"{
    'CSV': '2383NY76XDDMCHQJ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
15108,1,out_invoice,J/2023/0031,,sent,"{
    'CSV': '2ZF4G63F3VRRWP59',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
15107,1,out_invoice,J/2023/0030,,sent,"{
    'CSV': '48P2YT4644UFV6NJ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
15106,1,out_invoice,J/2023/0029,,sent,"{
    'CSV': 'ZV9B8AKHEPDQRRGD',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
15105,1,out_invoice,J/2023/0028,,sent,"{
    'CSV': 'LG7B9CRA976GZP62',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
15847,1,out_invoice,C/2023/0018,,sent,"{
    'CSV': 'N8SRPFPQ63EDD5TS',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
15292,1,out_invoice,C/2023/0017,,sent,"{
    'CSV': 'M97AG9YN9N2S7BMC',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
15120,1,out_invoice,C/2023/0016,,sent,"{
    'CSV': 'VZCAZECJTAZE7JJK',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
16084,1,out_invoice,A/2023/0021,,not_sent,
16083,1,out_invoice,A/2023/0020,,not_sent,
16082,1,out_invoice,A/2023/0019,,not_sent,
16081,1,out_invoice,A/2023/0018,,not_sent,
14940,1,out_invoice,T/2023/0013,,sent,"{
    'CSV': 'WJ9QX4C3K5KYJ7KA',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
14939,1,out_invoice,T/2023/0012,,sent,"{
    'CSV': 'FA6QL45ZK5Q4RDGT',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
14549,1,out_invoice,T/2023/0011,,sent,"{
    'CSV': '3B5SNYBXY4EF3GFB',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
15006,1,out_invoice,J/2023/0027,,sent,"{
    'CSV': '3ERSK3KUEL5P4K99',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
14997,1,out_invoice,J/2023/0026,,sent,"{
    'CSV': '9VQDT76R53NXKJ78',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
14706,1,out_invoice,J/2023/0025,,sent,"{
    'CSV': '4NPWQQMLB3QDBCAF',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
14686,1,out_invoice,J/2023/0024,,sent,"{
    'CSV': 'FZS4JBXJBTEZAJW7',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
