company_id,move_id,move_type,name,ref,payment_reference,src_state,aeat_send_error,aeat_header_sent,aeat_content_sent
1,14001,entry,BNK1/2023/0123,,,not_sent,,,
1,1634,entry,BNK3/2021/0018,sincronizar en línea,,not_sent,,,
1,17527,entry,EGF/2024/0004,157 5571,,not_sent,,,
1,16799,entry,INM/2023/0062,Software ERP Odoo: Depreciación,,not_sent,,,
1,623,out_invoice,C/2021/0002,C2,C/2021/0002,not_sent,,,
1,20274,entry,BNK4/2024/1173,Combine Datáfono pagos de TPV de POS/00054,,not_sent,,,
1,17674,entry,MISC/2023/0052,Reparto abonos y localidades Temporada 2022/2023,,not_sent,,,
1,20069,entry,MISC/2024/0012,Conciliación,,not_sent,,,
1,20189,entry,BNK4/2024/1131,,,not_sent,,,
1,1652,entry,BNK3/2021/0036,sincronizar en línea,,not_sent,,,
1,9530,entry,BNK2/2022/0571,online sync,,not_sent,,,
1,20814,entry,NOM/2024/0147,Nómina Mayo 2024 - Fijos discontinuos,,not_sent,,,
1,1668,entry,BNK3/2021/0052,sincronizar en línea,,not_sent,,,
1,1671,entry,BNK3/2021/0055,sincronizar en línea,,not_sent,,,
1,1706,entry,BNK3/2021/0090,sincronizar en línea,,not_sent,,,
1,20815,entry,NOM/2024/0148,Nómina Mayo 2024 - Fijos discontinuos,,not_sent,,,
1,20848,entry,NOM/2024/0181,Nómina Septiembre 2024 - Fijo discontinuo,,not_sent,,,
1,1711,entry,BNK3/2021/0095,online sync,,not_sent,,,
1,1712,entry,BNK3/2021/0096,online sync,,not_sent,,,
1,1713,entry,BNK3/2021/0097,online sync,,not_sent,,,
1,17525,entry,EGF/2024/0005,2024000011,,not_sent,,,
1,1714,entry,BNK3/2021/0098,online sync,,not_sent,,,
1,1715,entry,BNK3/2021/0099,online sync,,not_sent,,,
1,1716,entry,BNK3/2021/0100,online sync,,not_sent,,,
1,1721,entry,BNK3/2021/0105,online sync,,not_sent,,,
1,1722,entry,BNK3/2021/0106,online sync,,not_sent,,,
1,21677,entry,BNK3/2024/0190,,,not_sent,,,
1,1723,entry,BNK3/2021/0107,online sync,,not_sent,,,
1,1725,entry,BNK3/2021/0109,online sync,,not_sent,,,
1,1726,entry,BNK3/2021/0110,online sync,,not_sent,,,
1,1728,entry,BNK3/2021/0112,online sync,,not_sent,,,
1,15460,entry,NOM/2023/0155,Nómina Junio 2023 - Artistas,,not_sent,,,
1,16917,entry,/,Mobiliario Nave Olloniego: Depreciación,,not_sent,,,
1,1785,entry,BNK3/2021/0169,online sync,,not_sent,,,
1,1786,entry,BNK3/2021/0170,online sync,,not_sent,,,
1,20188,entry,BNK4/2024/1130,,,not_sent,,,
1,1729,entry,BNK3/2021/0113,online sync,,not_sent,,,
1,1730,entry,BNK3/2021/0114,online sync,,not_sent,,,
1,18518,entry,BNK4/2024/0365,,,not_sent,,,
1,17526,entry,EGF/2024/0012,4 613,,not_sent,,,
1,15171,entry,BNK4/2023/1372,,,not_sent,,,
1,1731,entry,BNK3/2021/0115,online sync,,not_sent,,,
1,1732,entry,BNK3/2021/0116,online sync,,not_sent,,,
1,1733,entry,BNK3/2021/0117,online sync,,not_sent,,,
1,1742,entry,BNK3/2021/0126,online sync,,not_sent,,,
1,17967,entry,CSH1/2023/0105,,,not_sent,,,
1,17965,entry,CSH1/2023/0103,,,not_sent,,,
1,1743,entry,BNK3/2021/0127,online sync,,not_sent,,,
1,20816,entry,NOM/2024/0149,Nómina Junio 2024 - Fijo discontinuo,,not_sent,,,
1,17515,entry,EGF/2024/0013,404-6474789-5761906,,not_sent,,,
1,14494,entry,BNK2/2023/0663,PAY0052,05-2023,not_sent,,,
1,15170,entry,BNK4/2023/1371,,,not_sent,,,
1,1744,entry,BNK3/2021/0128,online sync,,not_sent,,,
1,2518,entry,BNK2/2021/0331,sincronizar en línea,,not_sent,,,
1,1745,entry,BNK3/2021/0129,online sync,,not_sent,,,
1,1746,entry,BNK3/2021/0130,online sync,,not_sent,,,
1,1747,entry,BNK3/2021/0131,online sync,,not_sent,,,
1,1750,entry,BNK3/2021/0134,online sync,,not_sent,,,
1,2283,entry,BNK2/2021/0172,sincronizar en línea,,not_sent,,,
1,15845,in_invoice,S/FRA/2023/1013,OO/2023/013,,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""71880087G""
        },
        ""NumSerieFacturaEmisor"": ""OO/2023/013"",
        ""FechaExpedicionFacturaEmisor"": ""22-12-2023""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2023,
        ""Periodo"": ""12""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 5087.14,
                        ""CuotaSoportada"": 1068.3
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""ALICIA SUAREZ HULTON"",
            ""NIF"": ""71880087G""
        },
        ""FechaRegContable"": ""15-01-2024"",
        ""ImporteTotal"": 6155.44,
        ""CuotaDeducible"": 1068.3
    }
}"
1,13017,entry,BNK4/2023/0583,,,not_sent,,,
1,17461,entry,MISC/2023/0036,Traspaso Corto Plazo ICO Caja Rural 2023,,not_sent,,,
1,1751,entry,BNK3/2021/0135,online sync,,not_sent,,,
1,1752,entry,BNK3/2021/0136,online sync,,not_sent,,,
1,1753,entry,BNK3/2021/0137,online sync,,not_sent,,,
1,1754,entry,BNK3/2021/0138,online sync,,not_sent,,,
1,1755,entry,BNK3/2021/0139,online sync,,not_sent,,,
1,1756,entry,BNK3/2021/0140,online sync,,not_sent,,,
1,16472,entry,BNK2/2024/0149,,,not_sent,,,
1,10924,entry,/,Conmutadores HPE (7/8),,not_sent,,,
1,2591,out_invoice,C/2021/0007,C7,C/2021/0007,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""G33465790""
        },
        ""NumSerieFacturaEmisor"": ""C/2021/0007"",
        ""FechaExpedicionFacturaEmisor"": ""30-11-2021""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2021,
        ""Periodo"": ""11""
    },
    ""FacturaExpedida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""TipoDesglose"": {
            ""DesgloseTipoOperacion"": {
                ""PrestacionServicios"": {
                    ""Sujeta"": {
                        ""Exenta"": {
                            ""DetalleExenta"": [
                                {
                                    ""BaseImponible"": 2000.0
                                }
                            ]
                        }
                    }
                }
            }
        },
        ""ImporteTotal"": 2000.0,
        ""Contraparte"": {
            ""NombreRazon"": ""UNIVERSIDAD DE OVIEDO"",
            ""NIF"": ""Q3318001I""
        }
    }
}"
1,16363,entry,BNK2/2024/0116,,,not_sent,,,
1,9541,entry,BNK2/2022/0582,online sync,,not_sent,,,
1,1757,entry,BNK3/2021/0141,online sync,,not_sent,,,
1,1760,entry,BNK3/2021/0144,online sync,,not_sent,,,
1,1761,entry,BNK3/2021/0145,online sync,,not_sent,,,
1,1769,entry,BNK3/2021/0153,online sync,,not_sent,,,
1,17964,entry,CSH1/2023/0102,,,not_sent,,,
1,18517,entry,BNK4/2024/0364,,,not_sent,,,
1,13152,entry,BNK1/2023/0067,,,not_sent,,,
1,2376,entry,BNK2/2021/0243,sincronizar en línea,,not_sent,,,
1,20001,entry,BNK1/2024/0129,,,not_sent,,,
1,20348,entry,BNK2/2024/0703,,,not_sent,,,
1,2839,entry,BNK2/2021/0610,online sync,,not_sent,,,
1,20817,entry,NOM/2024/0150,Nómina Junio 2024 - Fijo discontinuo,,not_sent,,,
1,20187,entry,BNK4/2024/1129,,,not_sent,,,
1,1770,entry,BNK3/2021/0154,online sync,,not_sent,,,
1,1772,entry,BNK3/2021/0156,online sync,,not_sent,,,
1,2406,entry,BNK2/2021/0271,sincronizar en línea,,not_sent,,,
1,2534,entry,BNK2/2021/0346,sincronizar en línea,,not_sent,,,
1,1787,entry,BNK3/2021/0171,online sync,,not_sent,,,
1,20705,entry,BNK2/2024/0790,,,not_sent,,,
1,1773,entry,BNK3/2021/0157,online sync,,not_sent,,,
1,1774,entry,BNK3/2021/0158,online sync,,not_sent,,,
1,1775,entry,BNK3/2021/0159,online sync,,not_sent,,,
1,1777,entry,BNK3/2021/0161,online sync,,not_sent,,,
1,17533,entry,EGF/2024/0023,T000102-89855 T000102-89923,,not_sent,,,
1,1778,entry,BNK3/2021/0162,online sync,,not_sent,,,
1,1780,entry,BNK3/2021/0164,online sync,,not_sent,,,
1,1781,entry,BNK3/2021/0165,online sync,,not_sent,,,
1,20818,entry,NOM/2024/0151,Nómina Mayo 2024 - Temporales,,not_sent,,,
1,1782,entry,BNK3/2021/0166,online sync,,not_sent,,,
1,20172,entry,BNK4/2024/1126,,,not_sent,,,
1,1783,entry,BNK3/2021/0167,online sync,,not_sent,,,
1,21578,entry,BNK2/2024/0917,,,not_sent,,,
1,1784,entry,BNK3/2021/0168,online sync,,not_sent,,,
1,1788,entry,BNK3/2021/0172,online sync,,not_sent,,,
1,13005,entry,BNK4/2023/0571,,,not_sent,,,
1,11629,out_invoice,A/2023/0007,A07 A B007,A/2023/0007,not_sent,,,
1,1789,entry,BNK3/2021/0173,online sync,,not_sent,,,
1,1790,entry,BNK3/2021/0174,online sync,,not_sent,,,
1,1791,entry,BNK3/2021/0175,online sync,,not_sent,,,
1,16640,in_invoice,S/FRA/2024/0081,FV21747,Mantenimiento Odoo,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""B42885855""
        },
        ""NumSerieFacturaEmisor"": ""FV21747"",
        ""FechaExpedicionFacturaEmisor"": ""01-02-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""02""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 511.0,
                        ""CuotaSoportada"": 107.31
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""VOODOO ENTERPRISE SOFTWARE SL"",
            ""NIF"": ""B42885855""
        },
        ""FechaRegContable"": ""15-03-2024"",
        ""ImporteTotal"": 618.31,
        ""CuotaDeducible"": 107.31
    }
}"
1,18376,in_invoice,S/FRA/2024/0286,FV21838,Mantenimiento Odoo,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""B42885855""
        },
        ""NumSerieFacturaEmisor"": ""FV21838"",
        ""FechaExpedicionFacturaEmisor"": ""01-05-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""05""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 511.0,
                        ""CuotaSoportada"": 107.31
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""VOODOO ENTERPRISE SOFTWARE SL"",
            ""NIF"": ""B42885855""
        },
        ""FechaRegContable"": ""17-06-2024"",
        ""ImporteTotal"": 618.31,
        ""CuotaDeducible"": 107.31
    }
}"
1,1792,entry,BNK3/2021/0176,online sync,,not_sent,,,
1,21521,entry,BNK2/2024/0904,,,not_sent,,,
1,1793,entry,BNK3/2021/0177,online sync,,not_sent,,,
1,1794,entry,BNK3/2021/0178,online sync,,not_sent,,,
1,1795,entry,BNK3/2021/0179,online sync,,not_sent,,,
1,1796,entry,BNK3/2021/0180,online sync,,not_sent,,,
1,10851,entry,INM/2022/0060,Coproducción - LUCREZIA BORGIA (3/10),,not_sent,,,
1,1798,entry,BNK3/2021/0182,online sync,,not_sent,,,
1,1799,entry,BNK3/2021/0183,online sync,,not_sent,,,
1,1800,entry,BNK3/2021/0184,online sync,,not_sent,,,
1,1803,entry,BNK3/2021/0187,online sync,,not_sent,,,
1,20820,entry,NOM/2024/0153,Nómina Junio 2024 - Temporales,,not_sent,,,
1,23394,entry,BNK2/2025/0173,PAY0103,200-24,not_sent,,,
1,23396,entry,BNK2/2025/0175,PAY0103,2025-ENERO-001,not_sent,,,
1,13853,out_invoice,A/2023/0009,,A/2023/0009,not_sent,,,
1,1804,entry,BNK3/2021/0188,online sync,,not_sent,,,
1,24511,entry,BNK4/2025/0539,,,not_sent,,,
1,25976,entry,CPOS/2025/00039,,,not_sent,,,
1,28101,entry,NOM/2025/0353,NOMINAS DICIEMBRE AGRUPADAS - RIGOLERDO,,not_sent,,,
1,1805,entry,BNK3/2021/0189,online sync,,not_sent,,,
1,16085,in_invoice,S/FRA/2024/0011,FV21714,Mantenimiento Odoo,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""B42885855""
        },
        ""NumSerieFacturaEmisor"": ""FV21714"",
        ""FechaExpedicionFacturaEmisor"": ""05-01-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""01""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 511.0,
                        ""CuotaSoportada"": 107.31
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""VOODOO ENTERPRISE SOFTWARE SL"",
            ""NIF"": ""B42885855""
        },
        ""FechaRegContable"": ""15-02-2024"",
        ""ImporteTotal"": 618.31,
        ""CuotaDeducible"": 107.31
    }
}"
1,18941,in_invoice,S/FRA/2024/0344,FV21894,Mantenimiento Odoo,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""B42885855""
        },
        ""NumSerieFacturaEmisor"": ""FV21894"",
        ""FechaExpedicionFacturaEmisor"": ""01-07-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""07""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 511.0,
                        ""CuotaSoportada"": 107.31
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""VOODOO ENTERPRISE SOFTWARE SL"",
            ""NIF"": ""B42885855""
        },
        ""FechaRegContable"": ""05-08-2024"",
        ""ImporteTotal"": 618.31,
        ""CuotaDeducible"": 107.31
    }
}"
1,1807,entry,BNK3/2021/0191,online sync,,not_sent,,,
1,20821,entry,NOM/2024/0154,Nómina Junio 2024 - Temporales,,not_sent,,,
1,18889,in_invoice,S/FRA/2024/0353,FV21864,Mantenimiento Odoo,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""B42885855""
        },
        ""NumSerieFacturaEmisor"": ""FV21864"",
        ""FechaExpedicionFacturaEmisor"": ""01-06-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""06""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 511.0,
                        ""CuotaSoportada"": 107.31
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""VOODOO ENTERPRISE SOFTWARE SL"",
            ""NIF"": ""B42885855""
        },
        ""FechaRegContable"": ""12-07-2024"",
        ""ImporteTotal"": 618.31,
        ""CuotaDeducible"": 107.31
    }
}"
1,13451,entry,BNK4/2023/0807,,,not_sent,,,
1,20171,entry,BNK4/2024/1125,,,not_sent,,,
1,18778,entry,BNK2/2024/0460,,,not_sent,,,
1,19820,entry,BNK4/2024/0963,,,not_sent,,,
1,23397,entry,BNK2/2025/0176,PAY0103,8,not_sent,,,
1,23398,entry,BNK2/2025/0177,PAY0103,0001/2025,not_sent,,,
1,23789,in_invoice,S/FRA/2025/0234,OVIE-250067,,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""IDOtro"": {
                ""CodigoPais"": ""BE"",
                ""IDType"": ""06"",
                ""ID"": ""0426262540""
            }
        },
        ""NumSerieFacturaEmisor"": ""OVIE-250067"",
        ""FechaExpedicionFacturaEmisor"": ""19-03-2025""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2025,
        ""Periodo"": ""03""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 19000.0,
                        ""CuotaSoportada"": 3990.0
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""OPERA ROYAL DE LIEGE WALLONIE"",
            ""IDOtro"": {
                ""CodigoPais"": ""BE"",
                ""IDType"": ""06"",
                ""ID"": ""0426262540""
            }
        },
        ""FechaRegContable"": ""15-04-2025"",
        ""ImporteTotal"": 22990.0,
        ""CuotaDeducible"": 3990.0
    }
}"
1,15068,entry,BNK4/2023/1354,,,not_sent,,,
1,15066,entry,BNK4/2023/1352,,,not_sent,,,
1,21148,in_invoice,S/FRA/2024/0800,FV21971,Mantenimiento Odoo,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""B42885855""
        },
        ""NumSerieFacturaEmisor"": ""FV21971"",
        ""FechaExpedicionFacturaEmisor"": ""01-10-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""10""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 511.0,
                        ""CuotaSoportada"": 107.31
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""VOODOO ENTERPRISE SOFTWARE SL"",
            ""NIF"": ""B42885855""
        },
        ""FechaRegContable"": ""15-11-2024"",
        ""ImporteTotal"": 618.31,
        ""CuotaDeducible"": 107.31
    }
}"
1,15058,entry,BNK4/2023/1350,,,not_sent,,,
1,20822,entry,NOM/2024/0155,Nómina Junio 2024 - Temporales,,not_sent,,,
1,19931,entry,BNK1/2024/0128,,,not_sent,,,
1,1808,entry,BNK3/2021/0192,online sync,,not_sent,,,
1,1809,entry,BNK3/2021/0193,online sync,,not_sent,,,
1,20692,entry,BNK2/2024/0788,,,not_sent,,,
1,20823,entry,NOM/2024/0156,Nómina Junio 2024 - Temporales,,not_sent,,,
1,20170,entry,BNK4/2024/1124,,,not_sent,,,
1,501,entry,MISC/2021/0005,Grabación Video,,not_sent,,,
1,1810,entry,BNK3/2021/0194,online sync,,not_sent,,,
1,22681,entry,BNK4/2025/0126,,,not_sent,,,
1,1811,entry,BNK3/2021/0195,online sync,,not_sent,,,
1,1812,entry,BNK3/2021/0196,online sync,,not_sent,,,
1,1813,entry,BNK3/2021/0197,online sync,,not_sent,,,
1,23399,entry,BNK2/2025/0178,PAY0103,2025-0001,not_sent,,,
1,19352,in_invoice,S/FRA/2024/0572,FV21919,Mantenimiento Odoo,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""B42885855""
        },
        ""NumSerieFacturaEmisor"": ""FV21919"",
        ""FechaExpedicionFacturaEmisor"": ""01-08-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""09""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 511.0,
                        ""CuotaSoportada"": 107.31
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""VOODOO ENTERPRISE SOFTWARE SL"",
            ""NIF"": ""B42885855""
        },
        ""FechaRegContable"": ""15-10-2024"",
        ""ImporteTotal"": 618.31,
        ""CuotaDeducible"": 107.31
    }
}"
1,1814,entry,BNK3/2021/0198,online sync,,not_sent,,,
1,1815,entry,BNK3/2021/0199,online sync,,not_sent,,,
1,1818,entry,BNK3/2021/0202,online sync,,not_sent,,,
1,20824,entry,NOM/2024/0157,Nómina Junio 2024 - Temporales,,not_sent,,,
1,20691,entry,BNK2/2024/0787,,,not_sent,,,
1,18079,entry,EGF/2024/0062,INV-DE-396694085-2022-507,,not_sent,,,
1,21125,in_invoice,S/FRA/2024/0775,1122-2024,,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""11325170Q""
        },
        ""NumSerieFacturaEmisor"": ""1122-2024"",
        ""FechaExpedicionFacturaEmisor"": ""31-08-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""10""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 75.07,
                        ""CuotaSoportada"": 15.76
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""VICTOR MANUEL NU\u00d1EZ FERNANDEZ"",
            ""NIF"": ""11325170Q""
        },
        ""FechaRegContable"": ""15-11-2024"",
        ""ImporteTotal"": 90.83,
        ""CuotaDeducible"": 15.76
    }
}"
1,23018,entry,EGF/2024/0249,ES119WYZAEUI,,not_sent,,,
1,2697,entry,BNK2/2021/0492,online sync,,not_sent,,,
1,18516,entry,BNK4/2024/0363,,,not_sent,,,
1,1819,entry,BNK3/2021/0203,online sync,,not_sent,,,
1,1820,entry,BNK3/2021/0204,online sync,,not_sent,,,
1,20825,entry,NOM/2024/0158,Nómina Junio 2024 - Temporales,,not_sent,,,
1,511,entry,MISC/2021/0007,Compensación Gastos Transporte,,not_sent,,,
1,1832,entry,BNK3/2021/0216,online sync,,not_sent,,,
1,1833,entry,BNK3/2021/0217,online sync,,not_sent,,,
1,1834,entry,BNK3/2021/0218,online sync,,not_sent,,,
1,1835,entry,BNK3/2021/0219,online sync,,not_sent,,,
1,11322,entry,INM/2027/0001,Coproducción - LUCREZIA BORGIA (5/7),,not_sent,,,
1,23015,entry,EGF/2024/0247,ES1108ZCAEUI,,not_sent,,,
1,23002,entry,EGF/2024/0248,ES110JFNAEUI,,not_sent,,,
1,19720,in_invoice,S/FRA/2024/0573,FV21945,Mantenimiento Odoo,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""B42885855""
        },
        ""NumSerieFacturaEmisor"": ""FV21945"",
        ""FechaExpedicionFacturaEmisor"": ""01-09-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""09""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 511.0,
                        ""CuotaSoportada"": 107.31
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""VOODOO ENTERPRISE SOFTWARE SL"",
            ""NIF"": ""B42885855""
        },
        ""FechaRegContable"": ""15-10-2024"",
        ""ImporteTotal"": 618.31,
        ""CuotaDeducible"": 107.31
    }
}"
